V_mps,q_Pa,CL,CLw,CLt,CDp,CDiw,CDit,CDtotal,Drag_N,Preq_W,Pavail_W,ExcessP_W,ROC_mps,gamma_deg,Range_km,V_mph,Range_nmi
33.1709680536913,673.941786991642,0.434535762387868,0.456262550507261,-0.0508377970625026,0.0416406966175681,0.00986810491205285,0.000103407839030457,0.0516122093686514,8.13890594150877,269.975388977785,800,530.024611022214,7.7349396937872,13.4846011383517,69.054145527376,74.2013325941519,37.2862556843283
33.5790045637584,690.624097839405,0.424039371246431,0.445241339808752,-0.0496097890389404,0.0415883786980694,0.00939712647883144,9.8472457572373e-05,0.0510839776344732,8.25501046495396,277.195034076562,800,522.804965923438,7.6295794552468,13.1330326271072,68.0829173632921,75.1140841528354,36.7618344294234
33.9870410738255,707.510363584265,0.41391875411105,0.434614691816603,-0.048425744077374,0.0415368490508191,0.00895391395810777,9.38280350203491e-05,0.0505845910439473,8.37417906264992,284.613567761852,800,515.386432238148,7.52131672653807,12.7853729901489,67.1140646878793,76.0268357115189,36.238695835788
34.3950775838926,724.60058422622,0.404156185615256,0.424363994896018,-0.0472835884276971,0.0414860859832236,0.00853652602288427,8.94542282151408e-05,0.050112066234323,8.49634588078073,292.23247574904,800,507.76752425096,7.41012982580199,12.4414350577536,66.1490484503353,76.9395872702024,35.7176287528808
34.8031140939597,741.894759765272,0.394734973337877,0.41447172200477,-0.0461813691875402,0.0414360686423989,0.00814317787209103,8.53323342321861e-05,0.0496645788487222,8.62144882377331,300.053267069017,800,499.946732930983,7.29599673092352,12.1010404714224,65.1891818656754,77.8523388288859,35.1993422600839
35.2111506040268,759.392890201419,0.385639386402182,0.404921355722291,-0.0451172459488447,0.0413867769732562,0.00777222697194909,8.1445140965399e-05,0.0492404490861707,8.74942929531132,308.077472616491,800,491.922527383509,7.17889510071702,11.7640191569825,64.2356405599794,78.7650903875694,34.6844711446973
35.619187114094,777.094975534663,0.376854589767441,0.395697319255813,-0.0440894831104119,0.0413381916791382,0.0074221602420788,7.77767928504401e-05,0.0488381287140674,8.88023195997159,316.306643798786,800,483.693356201214,7.05880229464499,11.4302088351788,63.2894723754907,79.6778419462529,34.1735811962693
36.0272236241611,795.001015765002,0.36836658370009,0.386784912885094,-0.0430964427964317,0.0412902941848247,0.00709158252551604,7.43126700420552e-05,0.0484561893803828,9.01380452362586,324.742351277144,800,475.257648722856,6.93569539118689,11.0994545666275,62.3516067877289,80.5905935049364,33.6671742914303
36.4352601342282,813.111010892438,0.360162147963084,0.378170255361238,-0.0421365783270075,0.0412430666017393,0.00677920620127761,7.10392795641814e-05,0.048093312082581,9.15009753093726,333.386183793258,800,466.613816206742,6.8095512049643,10.7716083283028,61.4228639004466,81.5033450636199,33.1656932507811
36.8432966442953,831.424960916969,0.352228790307753,0.369840229823141,-0.0412084281920459,0.0411964916952029,0.00648384181504999,6.79441571289657e-05,0.0477482776673819,9.28906417844625,342.239747074392,800,457.760252925608,6.68034630271905,10.4465286189939,60.5039629958268,82.4160966223034,32.66952645563
37.2513331543624,849.942865838597,0.344554698893216,0.361782433837877,-0.0403106104846437,0.0411505528535931,0.00620438961832003,6.50157784753436e-05,0.0474199582503885,9.43066014188821,351.304662811044,800,448.695337188956,6.54805701823273,10.1240800914073,59.5955306269835,83.3288481809868,32.1790122175937
37.6593696644295,868.66472565732,0.337128698294792,0.353985133209532,-0.039441817754365,0.041105234059278,0.00593983191912477,6.22434792125706e-05,0.0471073094576154,9.57484341651674,360.582567701633,800,439.417432298367,6.41265946626813,9.80413320880481,58.6981082478143,84.2415997396703,31.6944428983878
38.0674061744966,887.590540373139,0.329940208795309,0.346437219235075,-0.0386008122445942,0.0410605198612054,0.00568922615882868,5.96173822717941e-05,0.0468093634023059,9.721574169324,370.075112559151,800,429.924887440849,6.27412955560631,9.48656392425405,57.8121593817612,85.1543512983538,31.2160687806486
38.4754426845638,906.720309986055,0.322979208682288,0.339128169116402,-0.0377864214815574,0.0410163953490355,0.00545169863916214,5.71283321717104e-05,0.0465252223203694,9.87081460215492,379.783961475167,800,420.216038524833,6.13244300124681,9.17125338074625,56.9380763362605,86.0671028570373,30.7441016934452
38.8834791946309,926.054034496066,0.316236199299987,0.332048009264986,-0.0369975341856437,0.0409728461287155,0.00522643883236195,5.47678353945455e-05,0.046254052796472,10.0225288248063,389.710791036944,800,410.289208963056,5.98757533583262,8.85808763058466,56.0761864737698,86.9798544157208,30.2787183983638
39.291515704698,945.591713903174,0.309702172628643,0.325187281260075,-0.0362330964783917,0.0409298582994009,0.00501269421480657,5.25280062477356e-05,0.0459950805204552,10.176682737286,399.857289593803,800,400.142710406197,5.83950192035661,8.54695737258975,55.2267580534258,87.8926059744043,29.8200637437504
39.6995522147651,965.333348207377,0.303368581184189,0.318537010243399,-0.0354921083609568,0.0408874184316371,0.00480976557117334,5.04015176562064e-05,0.0457475855204666,10.3332439204838,410.22515656915,800,389.77484343085,5.68819795420144,8.23775770579115,54.3900056597385,88.8053575330878,29.3682535959711
40.1075887248322,985.278937408676,0.29722731005056,0.312088675553088,-0.0347736204420762,0.0408455135467184,0.00461700272198207,4.83815563913158e-05,0.0455108978250918,10.4921815345727,420.81610181492,800,379.18389818508,5.5336384845605,7.93038789838963,53.5660952364051,89.7181090917713,28.9233775574541
40.5156252348993,1005.42848150707,0.291270650873635,0.305834183417316,-0.0340767308955336,0.0408041310971521,0.00443380063253201,4.64617822964178e-05,0.0452843935119806,10.6534662245229,431.631845005426,800,368.368154994574,5.37579841528389,7.62475117087508,52.75514874444,90.6308606504548,28.485501481879
40.9236617449664,1025.78198050256,0.285491277661144,0.299765841544201,-0.0334005826289087,0.0407632589481561,0.00425959586577537,4.46362911165351e-05,0.045067491105048,10.8170700321626,442.674115067835,800,357.325884932165,5.21465251518972,7.320754492279,51.9572484644633,91.5436122091382,28.0546697972264
41.3316982550336,1046.33943439515,0.27988222424661,0.293876335458941,-0.0327443606470083,0.0407228853601256,0.00409386334567796,4.28995805816266e-05,0.0448596482863852,10.9829663142732,453.944649646738,800,346.055350353262,5.0501754258779,7.01830838862371,51.1724409632557,92.4563637678217,27.6309076475463
41.7397347651007,1067.10084318483,0.27443686328784,0.288158706452232,-0.0321072895948288,0.0406829989720114,0.00393611340116104,4.12465194300629e-05,0.0446603588926025,11.1511296662488,465.44519460047,800,334.55480539953,4.88234166908076,6.7173267627072,50.4007407446492,93.3691153265052,27.2142228642814
42.1477712751678,1088.06620687161,0.269148886681682,0.282606331015766,-0.0314886314662139,0.0406435887855505,0.00378588906385699,3.96723190918175e-05,0.0444691501684993,11.3215358508918,477.177503526998,800,322.822496473002,4.71112565358186,6.41772672443112,49.6421336045412,94.2818668851887,26.80460777783
42.5558077852349,1109.23552545549,0.264012287286959,0.277212901651307,-0.0308876834655584,0.0406046441503008,0.00364276359569375,3.8172507780032e-05,0.0442855802537745,11.4941617319531,489.143337317398,800,310.856662682602,4.53650168173248,6.11942843094307,48.8965797093472,95.1946184438722,26.4020408797771
42.963844295302,1130.60879893646,0.259021341856648,0.27197240894948,-0.030303776010987,0.0405661547494292,0.00350633822479258,3.67429067654959e-05,0.0441092358809873,11.6689852120585,501.344463735063,800,298.655536264937,4.35844395559236,5.82235493592099,48.1640164165934,96.1073700025557,26.0064883458928
43.3718808053691,1152.18602731453,0.254170595088732,0.266879124843168,-0.0297362708684095,0.0405281105862099,0.00337624007035899,3.53796086315861e-05,0.0439397302652005,11.8459851746927,513.78265701894,800,286.21734298106,4.17692658271998,5.52643204738034,47.4443608556308,97.0201215612392,25.6179054296063
43.7799173154362,1173.96721058969,0.249454844712702,0.261927586948337,-0.0291845594067415,0.0404905019711905,0.00325212023919935,3.40789573276699e-05,0.0437767011677175,12.0251414299404,526.459697509217,800,273.540302490783,3.99192358163504,5.23158819343165,46.7375122856545,97.9328731199227,25.2362377352346
44.1879538255033,1195.95234876195,0.24486912753557,0.257112583912349,-0.0286480609653798,0.0404533195099863,0.00313365207823533,3.28375298572101e-05,0.0436198091180788,12.206434663709,539.377371293996,800,260.622628706004,3.80340888697477,4.93775429546044,46.0433542473735,98.8456246786062,24.8614223797913
44.5959903355705,1218.14144183131,0.240408706377474,0.252429141696348,-0.0281262213257549,0.0404165540916685,0.00302052956893952,3.1652119453061e-05,0.0434687357800611,12.3898463901785,552.537469875602,800,247.462530124398,3.61135635436369,4.64486364824049,45.3617565238011,99.7583762372897,24.4933890517284
45.0040268456376,1240.53448979776,0.236069057832643,0.247872510724275,-0.0276185112794463,0.0403801968777104,0.00291246585100031,3.05197201069573e-05,0.0433231824488177,12.5753589072468,565.941789855264,800,234.058210144736,3.41573976501523,4.35285180652845,44.6925769247582,100.671127795973,24.1320609744915
45.4120633557047,1263.1314926613,0.23184586079668,0.243438153836514,-0.0271244252859495,0.0403442392914601,0.00280919186376141,2.94375123331638e-05,0.0431828686675547,12.7629552547562,579.592132635012,800,220.407867364988,3.21653283008207,4.06165647772061,44.0356629088024,101.583879354657,23.7773557822907
45.8200998657718,1285.93245042195,0.227734985705791,0.239121734991081,-0.0266434802137385,0.0403086730081116,0.00271045509508871,2.84028500578547e-05,0.0430475309532582,12.9526191753032,593.490304135702,800,206.509695864298,3.01370919477121,3.7712174201838,43.3908530554336,102.49663091334,23.4291863150289
